Date,Close,High,Low,Open,Volume,daily_return,day_of_week
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,0.09878873042688929,4
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,-0.008426411013467638,5
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,0.010237887379882071,6
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,0.018940873580984396,0
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,0.048905889117254686,1
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,0.0746704982911468,2
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,-0.02809653406297008,3
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,0.0030082765538104184,4
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,0.01853649985027972,5
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,-0.003577422040362044,6
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,0.04953684064585273,0
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,-0.025114999851183484,1
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,0.02426861834211813,2
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,-0.001386283921372633,3
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,0.07453440740995654,4
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,-0.01139348166745524,5
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,0.01086243756414218,6
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,0.007675599893030238,0
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346,0.036047967727284025,1
2021-10-20,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582,0.026934175102288238,2
2021-10-21,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370,-0.057319313661295834,3
2021-10-22,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775,-0.024399647264276236,4
2021-10-23,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034,0.011555863919028075,5
2021-10-24,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882,-0.007537937512081094,6
2021-10-25,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614,0.0346128236844363,0
2021-10-26,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587,-0.04244985266320056,1
2021-10-27,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893,-0.03116779376295975,2
2021-10-28,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247,0.03658793903693369,3
2021-10-29,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767,0.02648913766352501,4
2021-10-30,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616,-0.005449845794435637,5
2021-10-31,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927,-0.009208042570786446,6
2021-11-01,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843,-0.005129747739996526,0
2021-11-02,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647,0.03642353446805324,1
2021-11-03,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509,-0.004054563588107407,2
2021-11-04,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901,-0.024103783966732184,3
2021-11-05,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446,-0.005313959884109654,4
2021-11-06,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221,0.006573419146120196,5
2021-11-07,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302,0.029247220896912562,6
2021-11-08,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330,0.06695154718111462,0
2021-11-09,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721,-0.008806096371717143,1
2021-11-10,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378,-0.029513867421399387,2
2021-11-11,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236,-0.0006965054346836919,3
2021-11-12,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887,-0.01222509636324598,4
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777,0.0048878705639170406,5
2021-11-14,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191,0.015469517787564335,6
2021-11-15,63557.87109375,66281.5703125,63548.14453125,65521.2890625,30558763548,-0.02915932332393234,0
2021-11-16,60161.24609375,63721.1953125,59016.3359375,63721.1953125,46844335592,-0.05344145330150951,1
2021-11-17,60368.01171875,60823.609375,58515.41015625,60139.62109375,39178392930,0.003436857419438999,2
2021-11-18,56942.13671875,60948.5,56550.79296875,60360.13671875,41388338699,-0.05674983989800575,3
2021-11-19,58119.578125,58351.11328125,55705.1796875,56896.12890625,38702407772,0.020677857806173483,4
2021-11-20,59697.1953125,59859.87890625,57469.7265625,58115.08203125,30624264863,0.027144333086984274,5
2021-11-21,58730.4765625,60004.42578125,58618.9296875,59730.5078125,26123447605,-0.01619370466132397,6
2021-11-22,56289.2890625,59266.359375,55679.83984375,58706.84765625,35036121783,-0.041565940596482776,0
2021-11-23,57569.07421875,57875.515625,55632.76171875,56304.5546875,37485803899,0.022735855747423095,1
2021-11-24,56280.42578125,57803.06640625,55964.22265625,57565.8515625,36635566789,-0.02238438701660228,2
2021-11-25,57274.6796875,59367.96875,57146.68359375,57165.41796875,34284016248,0.017666069374003168,3
2021-11-26,53569.765625,59183.48046875,53569.765625,58960.28515625,41810748221,-0.06468677053655503,4
2021-11-27,54815.078125,55329.2578125,53668.35546875,53736.4296875,30560857714,0.02324655494514305,5
2021-11-28,57248.45703125,57393.84375,53576.734375,54813.0234375,28116886357,0.044392510044424904,6
2021-11-29,57806.56640625,58872.87890625,56792.52734375,57291.90625,32370840356,0.009748898117819094,0
2021-11-30,57005.42578125,59113.40234375,56057.28125,57830.11328125,36708594618,-0.013858989986877734,1
2021-12-01,57229.828125,59041.68359375,56553.08203125,56907.96484375,36858195307,0.003936508510805847,2
2021-12-02,56477.81640625,57349.234375,55895.1328125,57217.37109375,32379968686,-0.013140205787574133,3
2021-12-03,53598.24609375,57482.16796875,52496.5859375,56509.1640625,39789134215,-0.05098586481791345,4
2021-12-04,49200.703125,53904.6796875,42874.6171875,53727.87890625,61385677469,-0.08204639683653359,5
2021-12-05,49368.84765625,49768.1484375,47857.49609375,49201.51953125,37198201161,0.003417522933012007,6
2021-12-06,50582.625,50929.51953125,47281.03515625,49413.48046875,37707308001,0.02458589579002135,0
2021-12-07,50700.0859375,51934.78125,50175.80859375,50581.828125,33676814852,0.002322159783127109,1
2021-12-08,50504.796875,51171.375,48765.98828125,50667.6484375,28479699446,-0.00385184874717448,2
2021-12-09,47672.12109375,50797.1640625,47358.3515625,50450.08203125,29603577251,-0.05608726213196957,3
2021-12-10,47243.3046875,50015.25390625,47023.69921875,47642.14453125,30966005122,-0.00899511908452133,4
2021-12-11,49362.5078125,49458.2109375,46942.34765625,47264.6328125,25775869261,0.044857216044006165,5
2021-12-12,50098.3359375,50724.8671875,48725.8515625,49354.85546875,21939223599,0.014906619570362878,6
2021-12-13,46737.48046875,50205.0,45894.84765625,50114.7421875,32166727776,-0.0670851717099511,0
2021-12-14,46612.6328125,48431.3984375,46424.49609375,46709.82421875,34638619079,-0.00267125345649466,1
2021-12-15,48896.72265625,49473.95703125,46671.96484375,48379.75390625,36541828520,0.04900151967252708,2
2021-12-16,47665.42578125,49425.57421875,47529.87890625,48900.46484375,27268150947,-0.025181582897818466,3
2021-12-17,46202.14453125,48004.89453125,45618.21484375,47653.73046875,32902725329,-0.030699007215741814,4
2021-12-18,46848.77734375,47313.828125,45598.44140625,46219.25390625,26098292690,0.013995731563123393,5
2021-12-19,46707.015625,48089.6640625,46502.953125,46853.8671875,25154053861,-0.0030259427628138713,6
2021-12-20,46880.27734375,47401.71875,45579.80859375,46707.0625,30961902129,0.003709543768351198,0
2021-12-21,48936.61328125,49300.91796875,46698.7734375,46886.078125,27055803928,0.04386356169401262,1
2021-12-22,48628.51171875,49544.796875,48450.94140625,48937.09765625,24447979559,-0.006295931447672265,2
2021-12-23,50784.5390625,51332.33984375,48065.8359375,48626.34375,28223878108,0.04433669194360079,3
2021-12-24,50822.1953125,51814.02734375,50514.49609375,50806.05078125,24367912228,0.0007414904357732066,4
2021-12-25,50429.859375,51176.59765625,50236.70703125,50854.91796875,19030650914,-0.007719775485643066,5
2021-12-26,50809.515625,51196.37890625,49623.10546875,50428.69140625,20964372926,0.0075284019171428795,6
2021-12-27,50640.41796875,51956.328125,50499.46875,50802.609375,24324345758,-0.003328070621613999,0
2021-12-28,47588.85546875,50679.859375,47414.2109375,50679.859375,33430376883,-0.06025942562091624,1
2021-12-29,46444.7109375,48119.7421875,46201.49609375,47623.87109375,30049226299,-0.02404227880624954,2
2021-12-30,47178.125,47879.96484375,46060.3125,46490.60546875,26686491018,0.01579112126431248,3
2021-12-31,46306.4453125,48472.52734375,45819.953125,47169.37109375,36974172400,-0.018476352917798256,4
2022-01-01,47686.8125,47827.3125,46288.484375,46311.74609375,24582667004,0.029809396471367267,5
2022-01-02,47345.21875,47881.40625,46856.9375,47680.92578125,27951569547,-0.007163274962024402,6
2022-01-03,46458.1171875,47510.7265625,45835.96484375,47343.54296875,33071628362,-0.0187368774698079,0
2022-01-04,45897.57421875,47406.546875,45752.46484375,46458.8515625,42494677905,-0.012065555013512697,1
2022-01-05,43569.00390625,46929.046875,42798.22265625,45899.359375,36851084859,-0.050734060615097554,2
2022-01-06,43160.9296875,43748.71875,42645.5390625,43565.51171875,30208048289,-0.009366159015892994,3
2022-01-07,41557.90234375,43153.5703125,41077.4453125,43153.5703125,84196607520,-0.03714070469186992,4
2022-01-08,41733.94140625,42228.94140625,40672.27734375,41561.46484375,28066355845,0.004235994902819673,5
2022-01-09,41911.6015625,42663.94921875,41338.16015625,41734.7265625,21294384372,0.004256970472081845,6
2022-01-10,41821.26171875,42199.484375,39796.5703125,41910.23046875,32104232331,-0.0021554853640055605,0
2022-01-11,42735.85546875,43001.15625,41407.75390625,41819.5078125,26327648900,0.021869109453241498,1
2022-01-12,43949.1015625,44135.3671875,42528.98828125,42742.1796875,33499938689,0.028389418684672707,2
2022-01-13,42591.5703125,44278.421875,42447.04296875,43946.7421875,47691135082,-0.030888714484173407,3
2022-01-14,43099.69921875,43346.6875,41982.6171875,42598.87109375,23577403399,0.011930269358978673,4
2022-01-15,43177.3984375,43724.671875,42669.03515625,43101.8984375,18371348298,0.001802778677309158,5
2022-01-16,43113.87890625,43436.80859375,42691.0234375,43172.0390625,17902097845,-0.0014711291913973579,6
2022-01-17,42250.55078125,43179.390625,41680.3203125,43118.12109375,21690904261,-0.020024366790964976,0
2022-01-18,42375.6328125,42534.40234375,41392.21484375,42250.07421875,22417209227,0.0029604828561313745,1
2022-01-19,41744.328125,42478.3046875,41242.9140625,42374.0390625,23091543258,-0.014897823244158781,2
2022-01-20,40680.41796875,43413.0234375,40672.82421875,41744.02734375,20382033940,-0.02548634039729203,3
2022-01-21,36457.31640625,41060.52734375,35791.42578125,40699.60546875,43011992031,-0.10381165615712484,4
2022-01-22,35030.25,36688.8125,34349.25,36471.58984375,39714385405,-0.039143484680769114,5
2022-01-23,36276.8046875,36433.3125,34784.96875,35047.359375,26017975951,0.03558509252717301,6
2022-01-24,36654.328125,37247.51953125,33184.05859375,36275.734375,41856658597,0.010406744495611076,0
2022-01-25,36954.00390625,37444.5703125,35779.4296875,36654.8046875,26428189594,0.008175727030871549,1
2022-01-26,36852.12109375,38825.41015625,36374.90625,36950.515625,31324598034,-0.002757016878562668,2
2022-01-27,37138.234375,37148.32421875,35629.28125,36841.87890625,25041426629,0.007763821260712289,3
2022-01-28,37784.33203125,37952.87890625,36211.109375,37128.4453125,22238830523,0.017397102127314046,4
2022-01-29,38138.1796875,38576.26171875,37406.47265625,37780.71484375,17194183075,0.00936493083845824,5
2022-01-30,37917.6015625,38266.33984375,37437.7109375,38151.91796875,14643548444,-0.005783656346668664,6
2022-01-31,38483.125,38647.26171875,36733.57421875,37920.28125,20734730465,0.01491453610450133,0
2022-02-01,38743.2734375,39115.1328125,38113.6640625,38481.765625,20288500328,0.00676006528835682,1
2022-02-02,36952.984375,38834.6171875,36832.73046875,38743.71484375,19155189416,-0.046209029430310355,2
2022-02-03,37154.6015625,37154.6015625,36375.5390625,36944.8046875,18591534769,0.005456046132945147,3
2022-02-04,41500.875,41527.78515625,37093.62890625,37149.265625,29412210792,0.116978066100073,4
2022-02-05,41441.1640625,41847.1640625,41038.09765625,41501.48046875,19652846215,-0.001438787435204647,5
2022-02-06,42412.43359375,42500.78515625,41244.90625,41441.12109375,16142097334,0.023437312952531153,6
2022-02-07,43840.28515625,44401.86328125,41748.15625,42406.78125,28641855926,0.033665872045371525,0
2022-02-08,44118.4453125,45293.8671875,42807.8359375,43854.65234375,33079398868,0.0063448528050995545,1
2022-02-09,44338.796875,44727.80078125,43232.96875,44096.703125,23245887300,0.004994545046617338,2
2022-02-10,43565.11328125,45661.171875,43402.80859375,44347.80078125,32142048537,-0.01744935921313273,3
2022-02-11,42407.9375,43810.83203125,42114.5390625,43571.12890625,26954925781,-0.026561982607033352,4
2022-02-12,42244.46875,42992.55078125,41852.57421875,42412.30078125,18152390304,-0.0038546734323026133,5
2022-02-13,42197.515625,42693.0546875,41950.94140625,42236.56640625,14741589015,-0.001111462077505676,6
2022-02-14,42586.91796875,42775.77734375,41681.95703125,42157.3984375,20827783012,0.009228086961576842,0
2022-02-15,44575.203125,44667.21875,42491.03515625,42586.46484375,22721659051,0.04668769779745485,1
2022-02-16,43961.859375,44578.27734375,43456.69140625,44578.27734375,19792547657,-0.013759752216496501,2
2022-02-17,40538.01171875,44132.97265625,40249.37109375,43937.0703125,26246662813,-0.07788223029977337,3
2022-02-18,40030.9765625,40929.15234375,39637.6171875,40552.1328125,23310007704,-0.012507647384577658,4
2022-02-19,40122.15625,40418.87890625,39713.05859375,40026.0234375,13736557863,0.0022777282826873524,5
2022-02-20,38431.37890625,40119.890625,38112.8125,40118.1015625,18340576452,-0.04214073972532317,6
2022-02-21,37075.28125,39394.4375,36950.4765625,38423.2109375,29280402798,-0.03528620868790788,0
2022-02-22,38286.02734375,38359.85546875,36488.93359375,37068.76953125,25493150450,0.03265642371222732,1
2022-02-23,37296.5703125,39122.39453125,37201.81640625,38285.28125,21849073843,-0.025843815613622922,2
2022-02-24,38332.609375,38968.83984375,34459.21875,37278.56640625,46383802093,0.027778400368163814,3
2022-02-25,39214.21875,39630.32421875,38111.34375,38333.74609375,26545599159,0.022998939789759643,4
2022-02-26,39105.1484375,40005.34765625,38702.53515625,39213.08203125,17467554129,-0.002781397053842838,5
2022-02-27,37709.78515625,39778.94140625,37268.9765625,39098.69921875,23450127612,-0.03568234201898368,6
2022-03-01,44354.63671875,44793.6015625,42952.5859375,43194.50390625,32479047645,0.026888524570001016,1
2022-03-02,43924.1171875,45077.578125,43432.8515625,44357.6171875,29183112630,-0.009706302725009275,2
2022-03-03,42451.7890625,44021.578125,41914.75,43925.1953125,24967782593,-0.03351981142193561,3
2022-03-04,39137.60546875,42479.61328125,38805.84765625,42458.140625,28516271427,-0.07806935036049167,4
2022-03-05,39400.5859375,39566.3359375,38777.03515625,39148.44921875,16975917450,0.00671938064683042,5
2022-03-06,38419.984375,39640.17578125,38211.6484375,39404.19921875,19745229902,-0.024887994408395286,6
2022-03-07,38062.0390625,39430.2265625,37260.203125,38429.3046875,28546143503,-0.009316643885282638,0
2022-03-08,38737.26953125,39304.44140625,37957.38671875,38059.90234375,25776583476,0.017740259990833174,1
2022-03-09,41982.92578125,42465.671875,38706.09375,38742.81640625,32284121034,0.08378639716414904,2
2022-03-10,39437.4609375,42004.7265625,38832.94140625,41974.0703125,31078064711,-0.060630954045771346,3
2022-03-11,38794.97265625,40081.6796875,38347.43359375,39439.96875,26364890465,-0.016291319622939393,4
2022-03-12,38904.01171875,39308.59765625,38772.53515625,38794.46484375,14616450657,0.002810649293818468,5
2022-03-13,37849.6640625,39209.3515625,37728.14453125,38884.7265625,17300745310,-0.027101257933814904,6
2022-03-14,39666.75390625,39742.5,37680.734375,37846.31640625,24322159070,0.0480080837903738,0
2022-03-15,39338.78515625,39794.62890625,38310.2109375,39664.25,23934000868,-0.008268101563720931,1
2022-03-16,41143.9296875,41465.453125,39022.34765625,39335.5703125,39616916192,0.04588714481344902,2
2022-03-17,40951.37890625,41287.53515625,40662.87109375,41140.84375,22009601093,-0.00467993171076464,3
2022-03-18,41801.15625,42195.74609375,40302.3984375,40944.83984375,34421564942,0.020750884742987363,4
2022-03-19,42190.65234375,42316.5546875,41602.66796875,41794.6484375,19664853187,0.009317830622209256,5
2022-03-20,41247.82421875,42241.1640625,41004.7578125,42191.40625,20127946682,-0.022346848712323064,6
2022-03-21,41077.99609375,41454.41015625,40668.04296875,41246.1328125,24615543271,-0.004117262624553253,0
2022-03-22,42358.80859375,43124.70703125,40948.28125,41074.10546875,32004652376,0.031180014163224357,1
2022-03-23,42892.95703125,42893.5078125,41877.5078125,42364.37890625,25242943069,0.012610091153007819,2
2022-03-24,43960.93359375,44131.85546875,42726.1640625,42886.65234375,31042992291,0.024898646221148013,3
2022-03-25,44348.73046875,44999.4921875,43706.28515625,43964.546875,30574413034,0.008821397620525806,4
2022-03-26,44500.828125,44735.99609375,44166.2734375,44349.859375,16950455995,0.003429583093865096,5
2022-03-27,46820.4921875,46827.546875,44437.29296875,44505.35546875,28160889722,0.052126312256127294,6
2022-03-28,47128.00390625,48086.8359375,46690.203125,46821.8515625,36362175703,0.0065678873583499,0
2022-03-29,47465.73046875,48022.2890625,47100.4375,47100.4375,31397059069,0.0071661546110000085,1
2022-03-30,47062.6640625,47655.1484375,46746.2109375,47456.8984375,29333883962,-0.008491735032190584,2
2022-03-31,45538.67578125,47512.02734375,45390.5390625,47062.1484375,33327427106,-0.03238210822970233,3
2022-04-01,46281.64453125,46616.2421875,44403.140625,45554.1640625,38162644287,0.016315115388267687,4
2022-04-02,45868.94921875,47028.28125,45782.51171875,46285.5,29336594194,-0.008917040798352427,5
2022-04-03,46453.56640625,47313.4765625,45634.10546875,45859.12890625,25414397610,0.012745379989237415,6
2022-04-04,46622.67578125,46791.08984375,45235.81640625,46445.2734375,32499785455,0.003640395949819908,0
2022-04-05,45555.9921875,47106.140625,45544.80859375,46624.5078125,29640604055,-0.02287907280900814,1
2022-04-06,43206.73828125,45544.35546875,43193.953125,45544.35546875,39393395788,-0.05156849392240015,2
2022-04-07,43503.84765625,43860.69921875,42899.90625,43207.5,26101973106,0.006876459247305178,3
2022-04-08,42287.6640625,43903.01953125,42183.2890625,43505.13671875,27215995394,-0.02795577079433975,4
2022-04-09,42782.13671875,42786.81640625,42183.25390625,42282.078125,16050772496,0.011693070951357853,5
2022-04-10,42207.671875,43376.37890625,42021.20703125,42781.08984375,17654475582,-0.013427680050824398,6
2022-04-11,39521.90234375,42424.58984375,39373.05859375,42201.0390625,33949912166,-0.06363225953812457,0
2022-04-12,40127.18359375,40617.5859375,39388.328125,39533.71484375,30991500854,0.015315083892861292,1
2022-04-13,41166.73046875,41430.0546875,39712.74609375,40123.5703125,27691105228,0.025906300465151855,2
2022-04-14,39935.515625,41451.48046875,39695.74609375,41160.21875,24342001973,-0.029908006531745968,3
2022-04-15,40553.46484375,40617.72265625,39866.83203125,39939.40234375,21756855753,0.015473675726454417,4
2022-04-16,40424.484375,40633.6796875,40078.42578125,40552.31640625,16833150693,-0.0031805042860567623,5
2022-04-17,39716.953125,40570.7265625,39620.89453125,40417.77734375,19087633042,-0.017502542356175654,6
2022-04-18,40826.21484375,40986.3203125,38696.19140625,39721.203125,33705182072,0.027929174608607443,0
2022-04-19,41502.75,41672.9609375,40618.6328125,40828.17578125,25303206547,0.016571096753378534,1
2022-04-20,41374.37890625,42126.30078125,40961.09765625,41501.74609375,27819532341,-0.003093074404708074,2
2022-04-21,40527.36328125,42893.58203125,40063.828125,41371.515625,35372786395,-0.020471984048854197,3
2022-04-22,39740.3203125,40777.7578125,39315.41796875,40525.86328125,28011716745,-0.019420038833716236,4
2022-04-23,39486.73046875,39935.859375,39352.203125,39738.72265625,16138021249,-0.0063811726165236005,5
2022-04-24,39469.29296875,39845.92578125,39233.5390625,39478.375,17964398167,-0.0004416040475622163,6
2022-04-25,40458.30859375,40491.75390625,38338.37890625,39472.60546875,35445730570,0.025057850055308917,0
2022-04-26,38117.4609375,40713.890625,37884.984375,40448.421875,34569088416,-0.057858267871623625,1
2022-04-27,39241.12109375,39397.91796875,37997.3125,38120.30078125,30981015184,0.029478882606909007,2
2022-04-28,39773.828125,40269.46484375,38941.421875,39241.4296875,33903704907,0.013575224570606004,3
2022-04-29,38609.82421875,39887.26953125,38235.53515625,39768.6171875,30882994649,-0.02926557389929385,4
2022-04-30,37714.875,38771.2109375,37697.94140625,38605.859375,23895713731,-0.023179313474195662,5
2022-05-01,38469.09375,38627.859375,37585.7890625,37713.265625,27002760110,0.019997911964443782,6
2022-05-02,38529.328125,39074.97265625,38156.5625,38472.1875,32922642426,0.001565786170879102,0
2022-05-03,37750.453125,38629.99609375,37585.62109375,38528.109375,27326943244,-0.020215120218891713,1
2022-05-04,39698.37109375,39902.94921875,37732.05859375,37748.01171875,36754404490,0.051599856624237495,2
2022-05-05,36575.140625,39789.28125,35856.515625,39695.74609375,43106256317,-0.07867402068901796,3
2022-05-06,36040.921875,36624.359375,35482.1328125,36573.18359375,37795577489,-0.014606061408683924,4
2022-05-07,35501.953125,36129.92578125,34940.82421875,36042.50390625,24375896406,-0.014954355270636377,5
2022-05-08,34059.265625,35502.94140625,33878.96484375,35502.94140625,36763041910,-0.040636848764922684,6
2022-05-09,30296.953125,34222.07421875,30296.953125,34060.015625,63355494961,-0.11046369999353145,0
2022-05-10,31022.90625,32596.30859375,29944.802734375,30273.654296875,59811038817,0.02396125848050934,1
2022-05-11,28936.35546875,32013.40234375,28170.4140625,31016.18359375,70388855818,-0.06725839173272163,2
2022-05-12,29047.751953125,30032.439453125,26350.490234375,28936.734375,66989173272,0.003849706798608521,3
2022-05-13,29283.103515625,30924.802734375,28782.330078125,29030.91015625,42841124537,0.008102229834508146,4
2022-05-14,30101.265625,30192.802734375,28702.91015625,29285.642578125,28579868620,0.027939733537411415,5
2022-05-15,31305.11328125,31308.19140625,29527.740234375,30098.5859375,25835372065,0.03999325713567892,6
2022-05-16,29862.91796875,31305.341796875,29251.884765625,31304.375,32613897286,-0.046069001557128786,0
2022-05-17,30425.857421875,30694.490234375,29570.302734375,29862.408203125,29101473475,0.018850785235190015,1
2022-05-18,28720.271484375,30618.716796875,28720.271484375,30424.478515625,31285268319,-0.05605711989808215,2
2022-05-19,30314.333984375,30430.751953125,28708.955078125,28720.359375,33773447707,0.05550304428240649,3
2022-05-20,29200.740234375,30664.9765625,28793.60546875,30311.119140625,30749382605,-0.036734890846488066,4
2022-05-21,29432.2265625,29588.869140625,29027.39453125,29199.859375,17274840442,0.007927413013061102,5
2022-05-22,30323.72265625,30425.861328125,29275.18359375,29432.47265625,21631532270,0.030289794482822652,6
2022-05-23,29098.91015625,30590.5859375,28975.560546875,30309.396484375,31483454557,-0.04039123144227663,0
2022-05-24,29655.5859375,29774.35546875,28786.58984375,29101.125,26616506245,0.019130468401079792,1
2022-05-25,29562.361328125,30157.78515625,29384.94921875,29653.134765625,27525063551,-0.003143576713387941,2
2022-05-26,29267.224609375,29834.16015625,28261.90625,29564.77734375,36774325352,-0.009983529917456657,3
2022-05-27,28627.57421875,29346.943359375,28326.61328125,29251.140625,36582005748,-0.02185551924250806,4
2022-05-28,28814.900390625,28814.900390625,28554.56640625,28622.625,35519577634,0.006543557286537771,5
2022-05-29,29445.95703125,29498.009765625,28841.107421875,29019.8671875,18093886409,0.02190035821988534,6
2022-05-30,31726.390625,31949.630859375,29303.572265625,29443.365234375,39277993274,0.07744470968730455,0
2022-05-31,31792.310546875,32249.86328125,31286.154296875,31723.865234375,33538210634,0.0020777630413166825,1
2022-06-01,29799.080078125,31957.28515625,29501.587890625,31792.5546875,41135817341,-0.06269536357891181,2
2022-06-02,30467.48828125,30604.734375,29652.705078125,29794.890625,29083562061,0.02243049790035867,3
2022-06-03,29704.390625,30633.03515625,29375.689453125,30467.806640625,26175547452,-0.02504629358369581,4
2022-06-04,29832.9140625,29930.564453125,29500.005859375,29706.138671875,16588370958,0.004326748833952898,5
2022-06-05,29906.662109375,30117.744140625,29574.44921875,29835.1171875,17264085441,0.00247203631266113,6
2022-06-06,31370.671875,31693.291015625,29894.1875,29910.283203125,31947336829,0.048952630028413324,0
2022-06-07,31155.478515625,31489.68359375,29311.68359375,31371.7421875,40770974039,-0.006859698773187373,1
2022-06-08,30214.35546875,31253.69140625,29944.404296875,31151.48046875,30242059107,-0.03020730515832104,2
2022-06-09,30111.998046875,30609.310546875,30020.265625,30215.279296875,21692004719,-0.003387708269364409,3
2022-06-10,29083.8046875,30245.80859375,28978.146484375,30110.330078125,29867476527,-0.03414563715680452,4
2022-06-11,28360.810546875,29401.916015625,28236.212890625,29084.666015625,27246574439,-0.024858994495164377,5
2022-06-12,26762.6484375,28502.685546875,26762.6484375,28373.513671875,34163220274,-0.056351073137826724,6
2022-06-14,22206.79296875,23018.951171875,20950.818359375,22487.986328125,50913575242,-0.012477914053041661,1
2022-06-15,22572.83984375,22642.671875,20178.376953125,22196.73046875,54912007015,0.01648355417709846,2
2022-06-16,20381.650390625,22868.921875,20265.2265625,22576.3046875,31183975654,-0.09707194434960298,3
2022-06-17,20471.482421875,21243.3125,20326.51953125,20385.71875,27132421514,0.004407495444594733,4
2022-06-18,19017.642578125,20736.041015625,17708.623046875,20473.42578125,42009436760,-0.07101780974085614,5
2022-06-19,20553.271484375,20683.822265625,18067.15234375,19010.90234375,35329942625,0.0807475952890373,6
2022-06-20,20599.537109375,20913.322265625,19689.169921875,20553.37109375,30818458597,0.002251010260589048,0
2022-06-21,20710.59765625,21620.62890625,20415.0625,20594.294921875,28970212744,0.0053914098304885805,1
2022-06-22,19987.029296875,20835.75,19848.078125,20719.4140625,28574793478,-0.034937106663198714,2
2022-06-23,21085.876953125,21135.76171875,19950.1171875,19986.607421875,26188097173,0.05497803800296652,3
2022-06-24,21231.65625,21472.91796875,20777.51171875,21084.6484375,24957784918,0.006913598955313738,4
2022-06-25,21502.337890625,21520.9140625,20964.5859375,21233.609375,18372538715,0.012748964915301864,5
2022-06-26,21027.294921875,21783.724609375,21016.26953125,21496.494140625,18027170497,-0.02209261947079333,6
2022-06-27,20735.478515625,21478.08984375,20620.19921875,21028.23828125,20965695707,-0.013877981325425726,0
2022-06-28,20280.634765625,21164.423828125,20228.8125,20731.544921875,21381535161,-0.02193553187871977,1
2022-06-29,20104.0234375,20364.15625,19937.791015625,20281.169921875,23552740328,-0.008708372798288844,2
2022-06-30,19784.7265625,20141.16015625,18729.65625,20108.3125,26267239923,-0.01588223750298734,3
2022-07-01,19269.3671875,20632.671875,19073.708984375,19820.470703125,30767551159,-0.02604834458398897,4
2022-07-02,19242.255859375,19371.748046875,19027.08203125,19274.8359375,18100418740,-0.0014069651515379311,5
2022-07-03,19297.076171875,19558.26953125,18966.951171875,19242.095703125,16390821947,0.002848954556089245,6
2022-07-04,20231.26171875,20258.748046875,19063.06640625,19297.314453125,21594638208,0.04841073013105235,0
2022-07-05,20190.115234375,20635.466796875,19341.232421875,20225.353515625,26715546990,-0.0020338071321012174,1
