Date,Close,Open,log_return,delta_close,close_lag1,close_lag2,close_lag3,sma_7,sma_14,ema_14,sma_diff,ema_ratio,close_minus_sma14,close_minus_ema14,macd,macd_signal,rsi_14,roc_12,rolling_std_14,bollinger_width,volume_log,volume_sma_5,obv,day_of_week,is_month_end,trend_sequence,month
2022-01-15,43177.3984375,43101.8984375,0.0018011556222094572,77.69921875,43099.69921875,42591.5703125,43949.1015625,42755.212611607145,43500.65541294643,43788.16023762224,-745.4428013392826,0.9860518962932476,-323.25697544642753,-610.7618001222436,-1783.0837015504949,-1908.5827873207345,39.99143583479616,-7.061669625480881,1829.4870025328528,16.210677939197396,23.634058130268276,29893494873.6,-481217332630,5,0,382,1
2022-01-16,43113.87890625,43172.0390625,-0.0014722123644015362,-63.51953125,43177.3984375,43099.69921875,42591.5703125,42926.966517857145,43198.41685267857,43698.256060105945,-271.45033482142753,0.9866269914055118,-84.53794642857247,-584.3771538559449,-1685.2713076014406,-1863.9204913768758,39.769291300137716,-6.065016201581323,1457.1138425724816,13.001495280941121,23.60818374102652,28208384662.6,-499119430475,6,0,383,1
2022-01-17,42250.55078125,43118.12109375,-0.02022757169904886,-863.328125,43113.87890625,43177.3984375,43099.69921875,42988.29352678572,42897.87639508928,43505.22868959182,90.41713169643481,0.9711602962187855,-647.3256138392826,-1254.6779083418223,-1658.3017746487385,-1822.7967480312484,36.77894687069716,-3.026126389845849,1130.3372415846177,10.156402244864854,23.800158851188193,25846577777.0,-520810334736,0,0,384,1
2022-01-18,42375.6328125,42250.07421875,0.002956109256612036,125.08203125,42250.55078125,43113.87890625,43177.3984375,42936.83314732143,42646.30915178572,43354.61590597958,290.5239955357101,0.9774191727219395,-270.6763392857174,-978.9830934795827,-1608.2957189918016,-1779.8965422233591,37.512063823231955,-1.8194623718391145,733.7027207623961,6.631416847825093,23.833094769946904,20791792606.0,-498393125509,1,0,385,1
2022-01-19,41744.328125,42374.0390625,-0.01500991044287061,-631.3046875,42375.6328125,42250.55078125,43113.87890625,42621.865513392855,42515.97516741072,43139.91086851564,105.89034598213766,0.9676498463854231,-771.6470424107174,-1395.5827435156389,-1601.149516907397,-1744.1471371601667,35.28790313219936,0.44859285655941455,719.109640185811,6.5194448484949294,23.86273229476189,20694620577.8,-521484668767,2,0,386,1
2022-01-20,40680.41796875,41744.02734375,-0.02581674309560386,-1063.91015625,41744.328125,42375.6328125,42250.55078125,42348.84375,42338.79575892857,42811.97848188022,10.047991071427532,0.9502111187402286,-1658.3777901785725,-2131.560513130222,-1662.1742483437483,-1727.752559396883,31.859550610639047,-2.5243804011816295,842.9048247859298,7.673750737952936,23.73791966059537,21096757706.2,-541866702707,3,0,387,1
2022-01-21,36457.31640625,40699.60546875,-0.10960468291543993,-4223.1015625,40680.41796875,41744.328125,42375.6328125,41399.931919642855,41974.46819196428,41964.690205129526,-574.5362723214275,0.8687617191510606,-5517.151785714283,-5507.373798879526,-2027.9290856703083,-1787.7878646515683,22.51067484026187,-13.013783661109645,1783.6883104060362,16.37952915311867,24.484744798224046,26118736543.4,-584878694738,4,0,388,1
2022-01-22,35030.25,36471.58984375,-0.039930188839646726,-1427.06640625,36457.31640625,40680.41796875,41744.328125,40236.05357142857,41495.633091517855,41040.09817777892,-1259.5795200892826,0.8535615545619494,-6465.383091517855,-6009.84817777892,-2405.2188956336176,-1911.2740708479782,20.338765593116264,-16.23817991054378,2576.7364909291427,23.935100896769676,24.404979311801608,29723432772.2,-624593080143,5,0,389,1
2022-01-23,36276.8046875,35047.359375,0.034966573781181565,1246.5546875,35030.25,36457.31640625,40680.41796875,39259.32868303572,41093.14760044643,40404.99237907506,-1833.8189174107101,0.897829761905537,-4816.3429129464275,-4128.187691575062,-2573.9661631759955,-2043.8124893135819,26.967367698941644,-15.113891392610803,2923.5073564565864,27.42220875058678,23.982053518842164,30443586117.0,-598575104192,6,0,390,1
2022-01-24,36654.328125,36275.734375,0.010352967106698903,377.5234375,36276.8046875,35030.25,36457.31640625,38459.86830357143,40724.08091517857,39904.90381186506,-2264.212611607145,0.9185419490749768,-4069.7527901785725,-3250.575686865057,-2646.726783322578,-2164.3953481153812,28.89702400479861,-16.59823108585304,3142.4593937063096,29.74308638658495,24.457516727510182,34196609184.8,-556718445595,0,0,391,1
2022-01-25,36954.00390625,36654.8046875,0.008142486826951165,299.67578125,36654.328125,36276.8046875,35030.25,37685.349888392855,40311.091517857145,39511.45049111638,-2625.74162946429,0.9352732801990807,-3357.087611607145,-2557.446584866382,-2649.665078285594,-2261.449294149424,30.467542300135662,-13.236343165763618,3236.2616602976664,30.944731587040813,23.997697065108294,35405840315.6,-530290256001,1,0,392,1
2022-01-26,36852.12109375,36950.515625,-0.0027608244495656064,-101.8828125,36954.00390625,36654.328125,36276.8046875,36986.463169642855,39804.164341517855,39156.8732381342,-2817.701171875,0.9411405468877009,-2952.043247767855,-2304.752144384198,-2629.898951652227,-2335.139225649985,30.22312689319544,-14.495642053766508,3177.877508667477,30.773457419962106,24.16766950556321,33068361516.2,-561614854035,2,0,393,1
2022-01-27,37138.234375,36841.87890625,0.007733837890785913,286.11328125,36852.12109375,36954.00390625,36654.328125,36480.43694196428,39414.640345982145,38887.72138971631,-2934.2034040178623,0.9550118404422905,-2276.405970982145,-1749.4870147163092,-2561.6184601827554,-2380.435072556539,31.875901754219953,-13.98686414894077,3143.9700076516015,30.74598960298266,23.94379735559688,30133769761.0,-536573427406,3,0,394,1
2022-01-28,37784.33203125,37128.4453125,0.017247505090414967,646.09765625,37138.234375,36852.12109375,36954.00390625,36670.01060267857,39034.97126116072,38740.60280858747,-2364.960658482145,0.9753160583984125,-1250.6392299107174,-956.2707773374714,-2427.3895616931986,-2389.825970383871,35.58633834068905,-12.3615573690063,2981.4720425541655,29.440455628589685,23.82510572059367,29377940675.4,-514334596883,4,0,395,1
2022-01-29,38138.1796875,37780.71484375,0.00932135173920975,353.84765625,37784.33203125,37138.234375,36852.12109375,37114.00055803572,38675.027064732145,38660.27972577581,-1561.0265066964275,0.9864951820840626,-536.8473772321449,-522.1000382758066,-2266.334747714849,-2365.127725850067,37.591148607902205,-9.73329582149493,2737.0671656219442,27.278625161504195,23.56783697030977,24445445571.0,-497140413808,5,0,396,1
2022-01-30,37917.6015625,38151.91796875,-0.005800446457155093,-220.578125,38138.1796875,37784.33203125,37138.234375,37348.400111607145,38303.86439732143,38561.25597067237,-955.4642857142826,0.9833082613112525,-386.26283482142753,-643.6544081723696,-2131.921000321956,-2318.486380744445,36.82178623378245,-10.520270622802277,2423.151162934599,24.3840345984794,23.40726569623321,22088517341.0,-511783962252,6,0,397,1
2022-01-31,38483.125,37920.28125,0.014804408066392667,565.5234375,37917.6015625,38138.1796875,37784.33203125,37609.65680803572,38034.76255580357,38550.83850791606,-425.10574776785506,0.9982435269753691,448.36244419642753,-67.713507916058,-1957.2027074890939,-2246.229646093375,40.200973885881076,-7.812326300316997,2144.2872223417567,21.730508944181214,23.75507593157305,19970543827.2,-491049231787,0,1,398,1
2022-02-01,38743.2734375,38481.765625,0.006737318502634114,260.1484375,38483.125,37917.6015625,38138.1796875,37865.26674107143,37775.308314732145,38576.49649852725,89.9584263392826,1.004323278527357,967.9651227678551,166.7769389727473,-1777.258269856633,-2152.4353708460267,41.74458038385843,-4.761859951237672,1764.826904428837,18.007845165352816,23.733320076224032,19019958567.0,-470760731459,1,0,399,2
2022-02-02,36952.984375,38743.71484375,-0.04731073995912287,-1790.2890625,38743.2734375,38483.125,37917.6015625,37879.67578125,37433.06947544643,38360.02821539029,446.60630580357247,0.9633200519955359,-480.08510044642753,-1407.043840390288,-1758.83758701232,-2073.7158140792853,35.041015844928296,1.359584351263512,1352.299935940609,13.924680425393673,23.675839503695393,18403230345.6,-489915920875,2,0,400,2
2022-02-03,37154.6015625,36944.8046875,0.005441215831991581,201.6171875,36952.984375,38743.2734375,38483.125,37882.013950892855,37181.22544642857,38199.30466167159,700.7885044642826,0.9726512535130039,-26.623883928572468,-1044.7030991715874,-1708.278272538715,-2000.6283057711714,36.28197385300634,6.06433457511722,977.3438435149965,10.13191019591224,23.6459721941746,18682700684.4,-471324386106,3,0,401,2
2022-02-04,41500.875,37149.265625,0.11062688345744714,4346.2734375,37154.6015625,36952.984375,38743.2734375,38412.94866071428,37541.47963169643,38639.51404011538,871.4690290178551,1.0740527160076074,3959.3953683035725,2861.3609598846233,-1302.4874439905761,-1861.0001334150525,55.858609185514226,14.400580088301085,1486.7615225747143,15.265027010079454,24.10467575815937,21636433154.0,-441912175314,4,0,402,2
2022-02-05,41441.1640625,41501.48046875,-0.0014398234837348135,-59.7109375,41500.875,37154.6015625,36952.984375,38884.80357142857,37999.402064732145,39013.067376433326,885.4015066964275,1.0622380358518904,3441.761997767855,2428.096686066674,-974.4802605811783,-1683.6961588482777,55.60584374192385,13.05940166513419,1633.8143373565235,16.57271224183638,23.701488010370536,21420056304.0,-461565021529,5,0,403,2
2022-02-06,42412.43359375,41441.12109375,0.02316687651757865,971.26953125,41441.1640625,41500.875,37154.6015625,39526.92243303572,38437.66127232143,39466.31620540888,1089.2611607142899,1.0746489075141334,3974.7723214285725,2946.1173883411175,-628.909196891982,-1472.7387664570188,58.8664220015116,14.770874899909886,1931.9191423977486,19.373123189796488,23.504696437752354,20590775705.2,-445422924195,6,0,404,2
2022-02-07,43840.28515625,42406.78125,0.033111582709537346,1427.8515625,42412.43359375,41441.1640625,41500.875,40292.23102678572,38950.94391741072,40049.512065521034,1341.287109375,1.094652166661288,4889.341238839283,3790.773090728966,-237.0928919002472,-1225.6095915456644,63.151127752597624,18.96271871223491,2334.3536600141724,23.100230656280647,24.078134978859694,22488109007.2,-416781068269,0,0,405,2
2022-02-08,44118.4453125,43854.65234375,0.006324808965338507,278.16015625,43840.28515625,42412.43359375,41441.1640625,41060.11272321428,39462.689732142855,40592.03649845156,1597.4229910714275,1.0868743999622428,4655.755580357145,3526.408814048438,94.77702210353891,-961.5322688158238,63.9391829198428,18.79521483713508,2629.545434332044,25.68393994859849,24.222176534899305,25385681827.0,-383701669401,1,0,406,2
2022-02-09,44338.796875,44096.703125,0.00498211368199733,220.3515625,44118.4453125,43840.28515625,42412.43359375,42115.228794642855,39997.45228794643,41091.60454865802,2117.7765066964275,1.0790232545554863,4341.3445870535725,3247.1923263419812,371.28688538737333,-694.9684379751844,64.58531557781592,17.347044373654796,2812.6961861615946,27.10554506567543,23.869394063053274,24152417128.6,-360455782101,2,0,407,2
2022-02-10,43565.11328125,44347.80078125,-0.01760339378138894,-773.68359375,44338.796875,44118.4453125,43840.28515625,43031.01618303572,40456.51506696428,41421.405713003616,2574.501116071435,1.051753617033171,3108.5982142857174,2143.7075682463837,521.9761282264153,-451.5795247348645,60.48722346589209,14.22966077095889,2834.5277026440663,27.005976514915826,24.19343093318353,26650257593.0,-392597830638,3,0,408,2
2022-02-11,42407.9375,43571.12890625,-0.026921126055171853,-1157.17578125,43565.11328125,44338.796875,44118.4453125,43160.59654017857,40786.77260044643,41552.943284603134,2373.823939732145,1.0205760205610674,1621.1648995535725,854.9942153968659,541.7787361832015,-252.9078725512513,54.87842072826389,11.842352238705104,2767.8042068874324,26.15674347403448,24.01743189244243,28812823282.4,-419552756419,4,0,409,2
2022-02-12,42244.46875,42412.30078125,-0.00386212183286643,-163.46875,42407.9375,43565.11328125,44338.796875,43275.35435267857,41080.07896205357,41645.14667998938,2195.275390625,1.0143911624232216,1164.3897879464275,599.3220700106176,538.0792411501097,-94.7104498109791,54.115034110550546,9.774008087960633,2681.77688799672,25.162803350516725,23.622068086231128,26714930158.0,-437705146723,5,0,410,2
2022-02-13,42197.515625,42236.56640625,-0.001112080209543203,-46.953125,42244.46875,42407.9375,43565.11328125,43244.65178571428,41385.787109375,41718.795872657465,1858.8646763392826,1.0114749177757618,811.728515625,478.7197523425348,525.3032707834354,29.29229430790381,53.88318223261433,8.915721055610662,2533.3779728803934,23.594806518119217,23.41393852088235,23047368187.4,-452446735738,6,0,411,2
2022-02-14,42586.91796875,42157.3984375,0.009185768314632001,389.40234375,42197.515625,42244.46875,42407.9375,43065.599330357145,41678.91517857143,41834.545485469804,1386.6841517857174,1.017984478486602,908.0027901785725,752.3724832801963,540.3706801595981,131.5079714782427,55.58284273976885,15.246220810142619,2405.896322755235,22.249904507607408,23.759553654149776,22563747329.8,-431618952726,0,0,412,2
2022-02-15,44575.203125,42586.46484375,0.045630604487240684,1988.28515625,42586.91796875,42197.515625,42244.46875,43130.85044642857,42095.48158482143,42199.96650407383,1035.368861607145,1.0562852726600356,2479.7215401785725,2375.2366209261672,704.6272021903787,246.13181762066992,63.067563523087514,19.972227531541034,2363.0079909903625,21.63701556970212,23.84658444978834,20679669432.6,-408897293675,1,0,413,2
2022-02-16,43961.859375,44578.27734375,-0.01385529504989858,-613.34375,44575.203125,42586.91796875,42197.515625,43077.002232142855,42596.115513392855,42434.88555353066,480.88671875,1.0359839269400903,1365.743861607145,1526.9738214693425,776.3605633006518,352.1775667566663,59.724188755969735,5.929957802094534,1883.5052393758524,17.04372374076018,23.708571322888737,19247193807.8,-428689841332,2,0,414,2
2022-02-17,40538.01171875,43937.0703125,-0.08108233071910446,-3423.84765625,43961.859375,44575.203125,42586.91796875,42644.55915178572,42837.78766741072,42181.96904222657,-193.228515625,0.9610270131811326,-2299.7759486607174,-1643.9573234765703,550.5870524092534,391.8594638871837,45.29040024389301,-2.1793604600196548,1238.0734711393386,11.14004726909245,23.99080468700699,20866048309.6,-454936504145,3,0,415,2
2022-02-18,40030.9765625,40552.1328125,-0.012586526423760572,-507.03515625,40538.01171875,43961.859375,44575.203125,42304.99330357143,42732.794921875,41895.1700449297,-427.80161830357247,0.9555033794962408,-2701.818359375,-1864.1934824296986,326.9772288201639,378.88301687377975,43.6095835923516,-5.614997370961843,1410.489859941247,12.722613072937596,23.87214862053885,22579732047.4,-478246511849,4,0,416,2
2022-02-19,40122.15625,40026.0234375,0.002275138191892225,91.1796875,40030.9765625,40538.01171875,43961.859375,42001.80580357143,42638.580078125,41658.76820560574,-636.7742745535725,0.963114320903061,-2516.423828125,-1536.6119556057383,155.33170416979556,334.17275433298295,44.01197991454181,-8.481078289062935,1541.3808811033339,13.93397040483574,23.343326572995863,21161487017.6,-464509953986,5,0,417,2
2022-02-20,38431.37890625,40118.1015625,-0.043054421746525254,-1690.77734375,40122.15625,40030.9765625,40538.01171875,41463.78627232143,42354.219029017855,41228.44963235831,-890.4327566964275,0.9321567812748162,-3922.840122767855,-2797.070726108308,-115.79539474909689,244.179124516567,38.52244503399783,-12.890450617575805,1909.5601154543374,17.378180611988366,23.632381734742058,20285270497.8,-482850530438,6,0,418,2
2022-02-21,37075.28125,38423.2109375,-0.03592381094835431,-1356.09765625,38431.37890625,40122.15625,40030.9765625,40676.40959821428,41871.00446428572,40674.69384804387,-1194.5948660714348,0.9115073216902166,-4795.723214285717,-3599.4125980438694,-435.07603577103146,108.32809245904731,34.775889930454056,-16.381850967849473,2317.048868566123,21.329931643249473,24.100184282741345,22182841526.0,-512130933236,0,0,419,2
2022-02-22,38286.02734375,37068.76953125,0.03213453434150656,1210.74609375,37075.28125,38431.37890625,40122.15625,39777.95591517857,41454.40318080357,40356.20498080469,-1676.447265625,0.9487023708488109,-3168.3758370535725,-2070.177637054687,-583.6828207081999,-30.07409017440212,40.353522199339686,-12.117691289860751,2404.5562320177805,22.357946902839664,23.961675643264023,22032139053.4,-486637782786,1,0,420,2
2022-02-23,37296.5703125,38285.28125,-0.026183634615420347,-989.45703125,38286.02734375,37075.28125,38431.37890625,38825.771763392855,40951.386997767855,39948.2536916974,-2125.615234375,0.9336220451671832,-3654.816685267855,-2651.6833791973986,-772.3920271181414,-178.53767756315,37.52904680553905,-12.052854934291487,2489.8265617731595,23.43517115945787,23.807424370587366,21739952281.2,-508486856629,2,0,421,2
2022-02-24,38332.609375,37278.56640625,0.027399579951549815,1036.0390625,37296.5703125,38286.02734375,37075.28125,38510.71428571428,40577.63671875,39732.834449471084,-2066.9224330357174,0.9647589935660952,-2245.02734375,-1400.2250744710836,-828.791941375297,-308.5885303255794,42.09894670139481,-9.260051056980092,2459.844481604877,23.366224798513848,24.56021614242982,28269401127.2,-462103054536,3,0,422,2
2022-02-25,39214.21875,38333.74609375,0.022738450595305906,881.609375,38332.609375,37296.5703125,38286.02734375,38394.03459821428,40349.513950892855,39663.685689541606,-1955.4793526785725,0.9886680490799643,-1135.295200892855,-449.4669395416058,-793.2071725867427,-405.5122587778121,45.73659218812982,-7.06984008611289,2424.890179979987,23.164419263129073,24.002129814209702,29910405668.6,-435557455377,4,0,423,2
2022-02-26,39105.1484375,39213.08203125,-0.0027852723260769346,-109.0703125,39214.21875,38332.609375,37296.5703125,38248.747767857145,40125.27678571428,39589.214055936056,-1876.5290178571377,0.9877727903930572,-1020.1283482142826,-484.06561843605596,-764.9887356716426,-477.40755415657827,45.3569341147287,-8.175678582340474,2380.931307078148,22.87159615578928,23.583610947284033,27547835934.8,-453025009506,5,0,424,2
2022-02-27,37709.78515625,39098.69921875,-0.036334517924426976,-1395.36328125,39105.1484375,39214.21875,38332.609375,38145.66294642857,39804.724609375,39338.62353597792,-1659.0616629464275,0.9585944236651232,-2094.939453125,-1628.8383797279166,-845.4734843344922,-551.020740192161,40.70203400061371,-15.401877024536834,2382.5764140414885,23.07171425475157,23.87814177374287,27139231367.2,-476475137118,6,0,425,2
2022-03-01,44354.63671875,43194.50390625,0.16229763763584645,6644.8515625,37709.78515625,39105.1484375,39214.21875,39185.57087053572,39930.990234375,40007.42529368086,-745.4193638392826,1.1086601147951347,4423.646484375,4347.2114250691375,-368.82268147109426,-514.5811284479477,61.14969957596319,0.893450252864788,2580.0210642402276,24.904671699835447,24.20386103056617,29265226127.6,-443996089473,1,0,426,3
2022-03-02,43924.1171875,44357.6171875,-0.009753715935407227,-430.51953125,44354.63671875,37709.78515625,39105.1484375,39991.01227678572,39884.484095982145,40529.65087952341,106.52818080357247,1.083752665870891,4039.633091517855,3394.4663079765887,-25.518651162485185,-416.76863299085517,59.71300283497391,8.352914524379173,2494.311728600056,24.10540317271958,24.096856044365918,25825088235.0,-473179202103,2,0,427,3
2022-03-03,42451.7890625,43925.1953125,-0.03409447865241336,-1472.328125,43924.1171875,44354.63671875,37709.78515625,40727.47209821428,39776.62193080357,40785.93597058696,950.8501674107101,1.0408438117765493,2675.1671316964275,1665.8530919130426,126.2918771552213,-308.1565309616399,54.957522822261396,6.047348098591618,2331.7848753574744,22.59582659388344,23.940852134491525,25509524921.8,-498146984696,3,0,428,3
2022-03-04,39137.60546875,42458.140625,-0.0812852755652355,-3314.18359375,42451.7890625,43924.1171875,44354.63671875,40842.47154017857,39676.59291294643,40566.15857034203,1165.878627232145,0.9647846098339603,-538.9874441964275,-1428.5531015920278,-20.586791922418342,-250.64258315379558,46.0645164399715,-2.453883024419955,2326.641943496679,22.602830650007714,24.07374068860228,27719268381.4,-526663256123,4,0,429,3
2022-03-05,39400.5859375,39148.44921875,0.0066969062286334315,262.98046875,39137.60546875,42451.7890625,43924.1171875,40869.095424107145,39631.56501116072,40410.74888596309,1237.5304129464275,0.9750026174641377,-230.9790736607174,-1010.1629484630903,-114.4495660069224,-223.40397972442096,46.800153248787076,2.5219158376135713,2325.3555963694766,22.61600035439225,23.555061556117714,26424426349.0,-509687338673,5,0,430,3
2022-03-06,38419.984375,39404.19921875,-0.025202937052357023,-980.6015625,39400.5859375,39137.60546875,42451.7890625,40771.21484375,39509.98130580357,40145.313617834676,1261.2335379464275,0.9570228978839465,-1089.9969308035725,-1725.3292428346758,-264.9091339818842,-231.70501057591363,44.37000842874924,3.62695326822369,2342.1704916420726,22.84963834221813,23.706177775223214,23877662800.4,-529432568575,6,0,431,3
2022-03-07,38062.0390625,38429.3046875,-0.0093603152707349,-357.9453125,38419.984375,39400.5859375,39137.60546875,40821.536830357145,39483.599888392855,39867.54367712339,1337.9369419642899,0.9547124189730452,-1421.560825892855,-1805.5046146233872,-408.32569639552094,-267.02914773983514,43.48242853844871,-0.5850392343894226,2357.285333239538,23.01246078464624,24.074787685255483,23750268975.0,-557978712078,0,0,432,3
2022-03-08,38737.26953125,38059.90234375,0.01758473821596099,675.23046875,38062.0390625,38419.984375,39400.5859375,40019.05580357143,39602.31333705357,39716.84045767361,416.74246651785506,0.9753361315971864,-865.0438058035725,-979.5709264236066,-462.1712768888756,-306.05757356964324,45.6895262905051,3.8628195747723955,2266.784130529127,22.06262877134584,23.972732299569586,23912029151.6,-532202128602,1,0,433,3
2022-03-09,41982.92578125,38742.81640625,0.08046083301385845,3245.65625,38737.26953125,38062.0390625,38419.984375,39741.74274553572,39866.37751116072,40018.98516748379,-124.634765625,1.0490752228110458,2116.5482700892826,1963.9406137662081,-240.17832682653534,-292.88172422102167,54.82220677252191,9.522744383351805,2316.4382836933532,22.396574985655523,24.197841337472255,24665599073.0,-499918007568,2,0,434,3
2022-03-10,39437.4609375,41974.0703125,-0.06254685680053026,-2545.46484375,41982.92578125,38737.26953125,38062.0390625,39311.12444196428,40019.29827008928,39941.44860348595,-708.173828125,0.9873818380752979,-581.8373325892826,-503.987665985951,-266.5721759734006,-287.6198145714975,48.00439594058802,0.5692888819823805,2201.558817638736,21.204521334635416,24.15976809255346,27486028525.2,-530996072279,3,0,435,3
2022-03-11,38794.97265625,39439.96875,-0.016425482290646415,-642.48828125,39437.4609375,41982.92578125,38737.26953125,39262.17689732143,40052.32421875,39788.58514385449,-790.1473214285725,0.9750276999292105,-1257.3515625,-993.6124876044923,-335.46588448193506,-297.18902855358505,46.434705826396524,-0.7931840017069364,2177.648339055647,20.956930586782555,23.995299055397172,28809960637.8,-557360962744,4,0,436,3
2022-03-12,38904.01171875,38794.46484375,0.002806706804667275,109.0390625,38794.97265625,39437.4609375,41982.92578125,39191.23772321428,40030.16657366072,39670.64202050723,-838.9288504464348,0.9806751223899798,-1126.1548549107174,-766.6303017572282,-376.92119089765765,-313.13546102239957,46.75292784632426,3.1668877389561834,2188.3837927232357,21.07190220507724,23.40541348874328,26024022068.6,-542744512087,5,0,437,3
2022-03-13,37849.6640625,38884.7265625,-0.027475269974984843,-1054.34765625,38904.01171875,38794.97265625,39437.4609375,39109.763392857145,39940.48911830357,39427.8449594396,-830.7257254464275,0.9599729354073723,-2090.8250558035725,-1578.1808969396006,-489.2125267259544,-348.3508741631106,44.02913958520745,-14.665823321917005,2253.9478377736677,21.75194676728184,23.574015419082855,24328854435.4,-560045257397,6,0,438,3
2022-03-14,39666.75390625,37846.31640625,0.04689129940953424,1817.08984375,37849.6640625,38904.01171875,38794.97265625,39339.00837053572,40080.27260044643,39459.69948568099,-741.2642299107101,1.0052472376441728,-413.51869419642753,207.05442056900938,-426.6619615432719,-364.0130916391429,49.49065898227731,-9.692541487120812,2163.8461130755236,20.809581903461314,23.914653667694342,22736462042.6,-535723098327,0,0,439,3
2022-03-15,39338.78515625,39664.25,-0.00830247189817811,-327.96875,39666.75390625,37849.6640625,38904.01171875,39424.939174107145,39721.99748883928,39443.577575090196,-297.05831473213766,0.9973432324022663,-383.2123325892826,-104.79241884019575,-398.9556131916761,-371.0015959496495,48.56945569155263,-7.333033483387129,1783.50455024406,17.306561568081985,23.898565915405914,21307649274.0,-559657099195,1,0,440,3
2022-03-16,41143.9296875,39335.5703125,0.044865467674200424,1805.14453125,39338.78515625,39666.75390625,37849.6640625,39305.08258928572,39523.41266741072,39670.29119007817,-218.330078125,1.0371471560508838,1620.5170200892826,1473.6384974218308,-228.70172394820838,-342.5416215493613,53.679977061211645,5.126333598390375,1391.2785604816445,13.56835836213501,24.40252204058381,23958054419.4,-520040183003,2,0,441,3
2022-03-17,40951.37890625,41140.84375,-0.004690916877794194,-192.55078125,41143.9296875,39338.78515625,39666.75390625,39521.35658482143,39416.240513392855,39841.10288556775,105.11607142857247,1.027867602557871,1535.138392857145,1110.2760206822495,-108.06581351303612,-295.64645994209627,53.074154888832034,3.935964229592874,1191.8449017165126,11.654997733862139,23.81474460846775,25436684506.6,-542049784096,3,0,442,3
2022-03-18,41801.15625,40944.83984375,0.020538517974936225,849.77734375,40951.37890625,41143.9296875,39338.78515625,39950.81138392857,39606.494140625,40102.44333415872,344.31724330357247,1.0423593371028927,2194.662109375,1698.712915841279,55.46952622691606,-225.4232627082938,55.46305406787712,8.800555049679144,1346.5014751022532,13.104126643338876,24.261949092791546,28860848433.0,-507628219154,4,0,443,3
2022-03-19,42190.65234375,41794.6484375,0.009274687432012266,389.49609375,41801.15625,40951.37890625,41143.9296875,40420.33147321428,39805.78459821428,40380.87120210422,614.546875,1.0448177834645498,2384.8677455357174,1809.781141645777,214.03428676418844,-137.53175281379737,56.55477199286499,10.847062803100448,1510.2038250550404,14.623691848130266,23.702098777152685,27929387256.4,-487963365967,5,0,444,3
2022-03-20,41247.82421875,42191.40625,-0.022600322885966202,-942.828125,42190.65234375,41801.15625,40951.37890625,40905.782924107145,40007.773158482145,40496.464937656994,898.009765625,1.0185537004834793,1240.051060267855,751.3592810930058,260.6154391878081,-57.90231441347628,53.15795330576209,6.480979991309645,1499.6704104971393,14.448377932685391,23.725375068563874,27168176419.2,-508091312649,6,0,445,3
2022-03-21,41077.99609375,41246.1328125,-0.004125761887466681,-169.828125,41247.82421875,42190.65234375,41801.15625,41107.388950892855,40223.19866071428,40574.00242513607,884.1902901785725,1.0124215911295382,854.7974330357174,503.99366861393355,280.5931248281122,9.796773434841416,52.54574051916788,-2.1554707554568546,1412.769492938419,13.53824452496343,23.926643920682874,24167901835.0,-532706855920,0,0,446,3
2022-03-22,42358.80859375,41074.10546875,0.03070379130997368,1280.8125,41077.99609375,41247.82421875,42190.65234375,41538.82087053572,40481.88002232143,40811.97658095126,1056.9408482142899,1.0379014236110464,1876.9285714285725,1546.832012798739,395.2205922120702,86.88153719028718,56.60489443956377,7.407544975777512,1450.8074429512844,13.813914103119288,24.189147115959752,26166912091.6,-500702203544,1,0,447,3
2022-03-23,42892.95703125,42364.37890625,0.012531246090632069,534.1484375,42358.80859375,41077.99609375,41247.82421875,41788.681919642855,40546.88225446428,41089.440640991095,1241.7996651785725,1.0438924541712964,2346.0747767857174,1803.5163902589047,523.1346304221588,174.13215583666152,58.21032099602888,10.56318407880048,1540.8276743064926,14.647525198664427,23.951812471229065,24331187717.0,-475459260475,2,0,448,3
2022-03-24,43960.93359375,42886.65234375,0.024593725965785046,1067.9765625,42892.95703125,42358.80859375,41077.99609375,42218.61830357143,40869.98744419643,41472.30636802562,1348.630859375,1.060006964735462,3090.9461495535725,2488.6272257243836,702.5852450548846,279.82277368030617,61.29362690338212,12.998458646265492,1750.3257363375421,16.507527290981958,24.15863892877493,26606815537.8,-444416268184,3,0,449,3
2022-03-25,44348.73046875,43964.546875,0.008782716407665668,387.796875,43960.93359375,42892.95703125,42358.80859375,42582.55747767857,41266.68443080357,41855.82958145554,1315.873046875,1.059559227764033,3082.0460379464275,2492.9008872944614,866.1091497380112,397.0800488918472,62.37906347175398,17.170737355867384,1869.18596133825,17.45904897730381,24.143429320788357,28696108808.2,-413841855150,4,0,450,3
2022-03-26,44500.828125,44349.859375,0.0034237154855725296,152.09765625,44348.73046875,43960.93359375,42892.95703125,42912.58258928572,41666.45703125,42208.49605392814,1246.1255580357174,1.0543097311058665,2834.37109375,2292.3320710718617,996.4891257035633,516.9618642541905,62.81945666965824,12.186714925489103,1922.74121816329,17.786967554394824,23.553560572829888,27163091353.0,-396891399155,5,0,451,3
